frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,error_ángulo,error_tiempo,error_velocidad_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_aceleracion_angular,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad,error_aceleracion,energia_cinetica,altura_cm,energia_potencial,energia_mecanica,variacion_energia_mecanica,trabajo_calorico
48,298,293,264,387,123.10158406779338,0.8004571428571429,5,123,0.0386206386985883,0.030192379151099,,0.0371672970027571,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344645499019965,0.0344645499019965,0.02,0.3446822748590299,0.7195569288691589,-0.6591721705669608,0.8617069504919299,,,0.0730851886005848,0.0041560887965917,0.4243120258249364,1.0622616809755103,0.0003646319035214871,0.015444415448637753,2.2726457332670456,2.273010365170567,0.029627953735233525,0.029627953735233525
49,298,293,264,387,123.10158406779338,0.8171333333333334,5,123,0.0391310895466507,0.0306095597067728,,0.0376808528752143,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344645499019965,0.0344645499019965,0.02,0.3446832981180689,0.7199761559429108,-0.6587570365293651,0.8617088764526483,,,0.0735956394486472,0.0046665396446542,0.4243133601898624,1.0622726485296736,0.0003747780581769957,0.01564844151285589,2.3026681686167443,2.303042946674921,0.030032581504354283,0.030032581504354283
50,298,293,264,387,123.10158406779338,0.8338095238095238,5,123,0.0396462875953661,0.0308942290777327,,0.0380312853802218,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344645499019965,0.0344645499019965,0.02,0.3446840044122454,0.7202622379022237,-0.6584737797467581,0.8617103049107906,,,0.0741108374973626,0.0051817376933695,0.4243142812215858,1.0622803405849257,0.00038178135612296996,0.015854360887993732,2.3329692046682777,2.3333509860244006,0.030308039349479454,0.030308039349479454
51,298,293,265,387,122.10241602851272,0.8504857142857143,5,122,0.0401645893127264,0.0310803428457107,,0.0379498495245578,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475043987599739,0.7260891403656587,-0.6639284546742371,0.8687611214966747,,,0.0749111637468356,0.0054180148786172,0.4243141124337505,1.0622835345043562,0.0003863950845627682,0.0160615165212299,2.36345215609898,2.3638385511835427,0.030487565159142083,0.030487565159142083
52,298,293,265,387,122.10241602851272,0.8671619047619048,5,122,0.0406843931797825,0.0311704203545877,,0.0380598363391948,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475046231297214,0.7261796666140306,-0.6638388259048551,0.8687615870108125,,,0.0754309676138917,0.0059378187456733,0.4243144029117782,1.0622860032524224,0.00038863804203267813,0.01626926820244151,2.3940228159892687,2.3944114540313013,0.0305729028477586,0.0305729028477586
53,298,293,265,387,122.10241602851272,0.8838380952380952,5,122,0.0412050424652793,0.0312211164918172,,0.0381217375475853,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475047496917962,0.7262306158754097,-0.6637883828917752,0.8687618834743221,,,0.0759516168993885,0.0064584680311701,0.4243145667640852,1.0622874371256952,0.0003899032459982481,0.016477353368104165,2.424642548116528,2.4250324513625263,0.03062099733122503,0.03062099733122503
54,298,293,265,387,122.10241602851272,0.9005142857142857,5,122,0.0417256357319638,0.031217757282621,,0.0381176358719973,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475047412992243,0.7262272398810697,-0.6637917253158275,0.8687618532886513,,,0.076472210166073,0.0069790612978546,0.4243145558987273,1.0622873292078272,0.0003898193479026546,0.01668541167913552,2.455258328584792,2.4556481479326946,0.03061569657016827,0.03061569657016827
55,298,293,265,387,122.10241602851272,0.9171904761904762,5,122,0.0422456583201061,0.0311835361250358,,0.0380758510117928,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475046558533092,0.7261928478316544,-0.6638257755815826,0.8687616438457622,,,0.0769922327542153,0.0074990838859969,0.4243144452770398,1.062286349827403,0.00038896517010456516,0.016893237400384013,2.4858398834665074,2.486228848636612,0.030580700703917607,0.030580700703917607
56,298,293,265,387,122.10241602851272,0.9338666666666666,5,122,0.0427645052602594,0.0311130375306116,,0.0379897705247347,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475044801225442,0.7261219977757001,-0.6638959227144767,0.868761218184014,,,0.0775110796943686,0.0080179308261502,0.4243142177689817,1.0622843418031076,0.00038720844175249846,0.01710058872406074,2.516351630745538,2.5167388391872905,0.030509990550678268,0.030509990550678268
57,298,293,265,387,122.10241602851272,0.9505428571428572,5,122,0.0432813950531566,0.0309956757591113,,0.0378464689662389,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475041884586561,0.7260040526764237,-0.664012701158201,0.8687605206920326,,,0.0780279694872658,0.0085348206190474,0.424313840169263,1.0622810200035455,0.000384292766305584,0.017307153318495243,2.546747610816575,2.5471319035828808,0.030393064395590308,0.030393064395590308
58,298,293,265,387,122.10241602851272,0.9672190476190476,5,122,0.0437954945663567,0.0308283545893805,,0.0376421657754705,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.347503774542747,0.7258359036748746,-0.6641791944961134,0.8687595370621486,,,0.0785420690004659,0.0090489201322475,0.4243133042971619,1.0622763134424975,0.00038015497867543123,0.017512598247285016,2.57697883208799,2.5773589870666656,0.030227083483784778,0.030227083483784778
59,298,293,265,387,122.10241602851272,0.983895238095238,5,122,0.0443054467684681,0.0305796580363825,,0.0373385012756803,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475031634609287,0.7255859849582399,-0.6644266688854749,0.8687581311321939,,,0.0790520212025773,0.0095588723343589,0.4243125131661141,1.0622694213338666,0.0003740461942488372,0.017716381251186956,2.606965501112161,2.6073395473064096,0.029980560239744047,0.029980560239744047
60,298,293,265,387,122.10241602851272,1.000571428571429,5,122,0.0448096374668425,0.0302341652366143,,0.0369166462199588,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0347465744341091,0.0347465744341091,0.02,0.3475023227498513,0.725238810736317,-0.6647704802630883,0.868756236243144,,,0.0795562119009517,0.0100630630327333,0.4243114247476741,1.0622599873342289,0.00036564189902195876,0.017917857360046252,2.636612710530806,2.636978352429828,0.029638805123418432,0.029638805123418432
61,298,292,264,387,123.14625451064276,1.017247619047619,6,123,0.0453059062959434,0.0297591245320364,,0.0366472472363607,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445562222524473,0.7188715690369311,-0.6593533199728582,0.8613913743057977,,,0.0797579544234212,0.0108538581684657,0.4243106913487823,1.062249187807738,0.0003542421971653003,0.01811616341846675,2.665793447027382,2.6661476892245473,0.029169336794719225,0.029169336794719225
62,298,292,264,387,123.14625451064276,1.0339238095238097,6,123,0.0457915572992702,0.029122418817422,,0.0358631679965578,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445547093097225,0.718231837436867,-0.6599869998020229,0.8613882439907483,,,0.0802436054267479,0.0113395091717925,0.4243087177829715,1.062232627456121,0.00033924611111093406,0.01831022233796642,2.6943492170317587,2.6946884631428696,0.028540773918322326,0.028540773918322326
63,298,292,264,387,123.14625451064276,1.0506,6,123,0.0462633417025789,0.0282908979711116,,0.0348391812188513,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445527827055307,0.7173964633821731,-0.6608146674399499,0.8613844651817884,,,0.0807153898300566,0.0118112935751012,0.4243062046136188,1.062211794338196,0.00032014996320473867,0.018498736235314655,2.7220890370265516,2.7224091869897564,0.02772072384688684,0.02772072384688684
64,298,292,264,387,123.14625451064276,1.0672761904761905,6,123,0.0467176540785903,0.0272431750320917,,0.0335489496617995,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445504346119793,0.7163440442560504,-0.6618576941918669,0.8613800689687624,,,0.081169702206068,0.0122656059511125,0.4243031416290443,1.0621866609751889,0.00029687623433167387,0.018680264832427178,2.748800970091659,2.749097846325991,0.026688659336234544,0.026688659336234544
65,298,292,264,387,123.14625451064276,1.083952380952381,6,123,0.0471499572890457,0.0259233792677455,,0.0319236706108171,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445476028423084,0.7150185849523625,-0.6631718264168713,0.8613753264592354,,,0.0816020054165234,0.012697909161568,0.4242994477086385,1.0621570384150707,0.0002688086370637509,0.018852995696266313,2.774218316705588,2.7744871253426515,0.02538927901666055,0.02538927901666055
66,298,292,264,387,123.14625451064276,1.1006285714285715,6,123,0.0475553755008305,0.024311200592465,,0.0299383329561899,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445443344628508,0.7133998695181667,-0.6647774683332366,0.8613702656615282,,,0.0820074236283083,0.0131033273733528,0.4242951842475133,1.062123356639197,0.00023641378969882824,0.019014981202015654,2.7980544838766037,2.7982908976663023,0.02380377232365083,0.02380377232365083
67,298,292,264,387,123.14625451064276,1.1173047619047618,6,123,0.0479285521971195,0.022377814454791,,0.0275574403424163,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445406915046021,0.7114591974639953,-0.6667035685544133,0.8613652901224121,,,0.0823806003245972,0.0134765040696418,0.4242904321615611,1.0620866332232348,0.00020030663190922121,0.019164081796011714,2.819994636283124,2.820194942915033,0.021904045248730686,0.021904045248730686
68,298,292,263,387,124.14507642270796,1.1339809523809523,6,124,0.0482638218015756,0.0201046878742954,,0.024958980126091,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341748606499165,0.0341748606499165,0.02,0.3417650517751759,0.7036347914246474,-0.6634254156760563,0.8544315278276386,,,0.0824386824514921,0.014088961151659,0.424285675534601,1.0620494799407798,0.00016167938980913622,0.01929803455503866,2.8397057847739386,2.839867464163748,0.01967252124871477,0.01967252124871477
69,298,292,263,387,124.14507642270796,1.1506571428571428,6,124,0.0485555532079359,0.0174938878742647,,0.0217178004708088,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341748606499165,0.0341748606499165,0.02,0.3417610580002747,0.7010160038748142,-0.6660282281262847,0.8544275753468931,,,0.0827304138578525,0.0143806925580194,0.4242804282712324,1.0620112990765176,0.0001224144451829382,0.019414590409486048,2.856856978755872,2.8569793932010548,0.01711192903730696,0.01711192903730696
70,298,292,263,387,124.14507642270796,1.1673333333333331,6,124,0.0487975997611384,0.0145144991926086,,0.0180190361150373,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341748606499165,0.0341748606499165,0.02,0.3417571779751132,0.698028855142835,-0.6689998567576178,0.8544254116598973,,,0.082972460411055,0.0146227391112218,0.4242753304557364,1.0619762847367076,8.426827472489428e-05,0.019511294351716016,2.871086963855012,2.8711712321297367,0.014191838928681921,0.014191838928681921
71,298,292,263,387,124.14507642270796,1.1840095238095238,6,124,0.0489842591263958,0.0111931658206878,,0.0138957642622133,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341748606499165,0.0341748606499165,0.02,0.3417537040267234,0.6947005738741348,-0.672314242232759,0.8544246070871054,,,0.0831591197763123,0.0148093984764792,0.4242707661659937,1.0619463400548337,5.011478443576545e-05,0.019585868880250268,2.882060605728827,2.882110720513263,0.010939488383526097,0.010939488383526097
72,298,292,263,387,124.14507642270796,1.2006857142857144,6,124,0.0491102101385908,0.0075527448774876,,0.0093763609001692,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341748606499165,0.0341748606499165,0.02,0.3417509274455137,0.6910545997685151,-0.6759491100135397,0.8544257906428755,,,0.0832850707885074,0.0149353494886743,0.4242671181187362,1.0619246720769997,2.2817582073766077e-05,0.019636188698904586,2.88946516704381,2.8894879846258834,0.0073772641126206295,0.0073772641126206295
73,298,291,263,387,124.1974234837422,1.2173619047619046,7,124,0.049170102270631,0.0035914756506077,,0.0044605202231008,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341604565385743,0.0341604565385743,0.02,0.3416050904174739,0.6868016564855556,-0.67961870518434,0.854070142951599,,,0.0833305588092053,0.0150096457320566,0.4242647587909019,1.0619152614962477,5.159478939563202e-06,0.019660116632572694,2.892986162483072,2.8929913219620116,0.003503337336128176,0.003503337336128176
74,298,291,263,387,124.1974234837422,1.2340380952380952,7,124,0.0491593402875654,-0.0006453502123843,,-0.0008015083362282,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0341604565385743,0.0341604565385743,0.02,0.3416045823381332,0.682563814463882,-0.6838545148886507,0.8540771385236661,,,0.0833197968261397,0.0149988837489911,0.4242640909934168,1.061919708558457,1.6659075864978445e-07,0.019655817041006704,2.8923534775841366,2.892353644174895,-0.0006376777871164307,-0.0006376777871164307
75,298,291,264,387,123.1990259701756,1.2507142857142857,7,123,0.0490741121713309,-0.0051107665360502,,-0.0062964145920236,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.344373962929326,0.6836371593226018,-0.6938586923947023,0.8610072817875603,,,0.0835114029998018,0.0146368213428599,0.4242654449801759,1.0619391943064722,1.0447973834404226e-05,0.0196217669080183,2.887343000514893,2.8873534484887275,-0.005000195686167608,-0.005000195686167608
76,298,291,264,387,123.1990259701756,1.2673904761904762,7,123,0.0489112467491107,-0.0097663445648888,,-0.0120320413768342,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.344376759487403,0.6789871744099171,-0.6985198635396949,0.8610205677052205,,,0.0833485375775817,0.0144739559206397,0.4242690943732976,1.0619790240225029,3.815259446405321e-05,0.01955669890817377,2.87776824433777,2.8778063969322343,-0.009547051556493269,-0.009547051556493269
77,298,291,264,387,123.1990259701756,1.2840666666666667,7,123,0.0486689047572327,-0.0145322153895979,,-0.0179035478118725,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.3443814352205587,0.6742306550515195,-0.7032950858307153,0.8610360272997062,,,0.0831061955857037,0.0142316139287617,0.4242751960085877,1.0620373060839987,8.447411365186643e-05,0.019459877466414144,2.8635209691828414,2.863605443296493,-0.014200953635741254,-0.014200953635741254
78,298,291,264,387,123.1990259701756,1.3007428571428572,7,123,0.0483466874001615,-0.0193220002812569,,-0.0238045161444631,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.3443879823149886,0.6694539643487203,-0.7080979649112342,0.861053222811667,,,0.0827839782286325,0.0139093965716905,0.4242837396834596,1.0621134365497686,0.0001493358779475567,0.019331142130304527,2.8445775644743114,2.844726900352259,-0.018878542944233967,-0.018878542944233967
79,298,291,264,387,123.1990259701756,1.3174190476190475,7,123,0.0479455170966571,-0.0240564716550333,,-0.0296373387617924,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.3443962742564305,0.6647360768578277,-0.7128490201678943,0.8610720387288293,,,0.082382807925128,0.0135082262681861,0.4242945602943589,1.0622062117674462,0.0002314855313957683,0.01917085996038994,2.8209920431713797,2.8212235287027756,-0.023503371649483462,-0.023503371649483462
80,298,291,264,387,123.1990259701756,1.334095238095238,7,123,0.0474684094602661,-0.0286101095494275,,-0.0352473762938949,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344372908284709,0.0344372908284709,0.02,0.3444059568737732,0.6602018041981189,-0.717422023296974,0.8610901475317952,,,0.0819057002887371,0.0130311186317952,0.4243071956552783,1.0623097952679834,0.0003274153473720972,0.018980234041494286,2.7929414392058844,2.7932688545532565,-0.027954674149519132,-0.027954674149519132
81,297,291,264,387,123.14625451064276,1.3507714285714283,6,123,0.0469193504730385,-0.0329247251050263,,-0.0405455657747652,,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445642299992117,0.6562037348933971,-0.72205318510345,0.8614781065933361,,,0.0813713986005162,0.0124673023455608,0.42432113708611,1.0624231182431525,0.0004336150092966198,0.018760854983644232,2.760659810843249,2.7610934258525455,-0.032175428700710995,-0.032175428700710995
82,297,291,264,387,123.14625451064276,1.367447619047619,6,123,0.0463041738477305,-0.036889517794027,0.5076444227384305,-0.0454280594703814,0.6234692736263702,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445753999429394,0.6522612820918519,-0.726040317679906,0.8614955231561837,1.3691399458946143,-0.3538511004177532,0.0807562219752082,0.0118521257202528,0.4243357077398967,1.062538375388187,0.000544334609230334,0.01851505160248505,2.7244898433056752,2.7250341779149054,-0.03605924793764004,-0.03605924793764004
83,297,291,264,387,123.14625451064276,1.3841238095238095,6,123,0.0456306060735271,-0.0403909858888411,0.5564457810117162,-0.04973998628203,0.6832330906143932,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445863191893268,0.6487816524898126,-0.7295636242674949,0.8615102714538132,1.4179560524655297,-0.305064490442097,0.0800826542010048,0.0111785579460493,0.4243499513440187,1.0626482488153817,0.0006525726964290245,0.01824590909764092,2.6848855237178615,2.6855380964142905,-0.0394960815006149,-0.0394960815006149
84,297,291,264,387,123.14625451064276,1.4008,6,123,0.0449085395644738,-0.0432992481156986,0.6066347757233362,-0.0533214022857529,0.7447392282348788,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3445961404632294,0.6458930328107602,-0.7324915290421574,0.8615210314152737,1.46815580713861,-0.2548862556919374,0.0793605876919515,0.0104564914369961,0.4243627626757731,1.0627439970516586,0.0007499299549539318,0.017957378400870933,2.6424282316881578,2.6431781616431116,-0.04235993477117894,-0.04235993477117894
85,297,291,264,387,123.14625451064276,1.4174761904761906,6,123,0.044151138568314,-0.0454181065658388,0.6587811778507715,-0.0559306971054828,0.8087240795828827,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3446037255235388,0.6437893444812388,-0.7346255576129166,0.8615255988863384,1.52030677673711,-0.2027444210355669,0.0786031866957917,0.0096990904408363,0.4243726569704997,1.0628133458841218,0.0008251217616103559,0.01765471833109247,2.597891802420257,2.5987169241818675,-0.044461237461244085,-0.044461237461244085
86,297,291,264,387,123.14625451064276,1.4341523809523808,6,123,0.0433714746905327,-0.0467531166002476,0.712517114493987,-0.0575747119601985,0.8747463420251523,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3446086905375949,0.6424642644749421,-0.7359704976754375,0.8615281910862951,1.574045305580282,-0.149011076592308,0.0778235228180104,0.008919426563055,0.4243791335517511,1.0628582527665338,0.0008743415647345391,0.01734315135958557,2.552044722563017,2.5529190641277517,-0.04579786005411579,-0.04579786005411579
87,297,291,264,387,123.14625451064276,1.4508285714285714,6,123,0.0425860508492149,-0.0470985170407572,0.7674629754311324,-0.0580000596657493,0.9423701922008418,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0344520481274777,0.0344520481274777,0.02,0.3446099985184051,0.642121479996053,-0.7363185140775675,0.8615254290367735,1.628988404467906,-0.0940624536056411,0.0770380989766927,0.0081340027217372,0.4243808397381443,1.0628658485891034,0.0008873081229753988,0.017029271949371438,2.505857367350007,2.5067446754729823,-0.046174388654769416,-0.046174388654769416
